URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/encounter-reason-use,5.0.0,draft,"2.16.840.1.113883.4.642.4.3320",EncounterReasonUse,Encounter Reason Use,"What a specific Encounter/EpisodeOfCare `reason.value` is to be used for.","StructureDefinition/ee-vris-episode-of-care-pregnancy,StructureDefinition/ee-vris-episode-of-care,StructureDefinition/ee-vris-encounter","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/encounter-special-arrangements,5.0.0,draft,"2.16.840.1.113883.4.642.3.248,2.16.840.1.113883.4.642.2.141,2.16.840.1.113883.4.642.3.253",SpecialArrangements,Special Arrangements,"This value set defines a set of codes that can be used to indicate the kinds of special arrangements in place for a patients visit.","StructureDefinition/ee-vris-encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-special-courtesy,5.0.0,draft,"2.16.840.1.113883.4.642.3.247,2.16.840.1.113883.4.642.3.252,2.16.840.1.113883.4.642.2.140",SpecialCourtesy,Special Courtesy,"This value set defines a set of codes that can be used to indicate special courtesies provided to the patient.","StructureDefinition/ee-vris-encounter","THO (V3)"
http://hl7.org/fhir/ValueSet/encounter-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.246,2.16.840.1.113883.4.642.3.241",EncounterStatus,Encounter Status,"Current state of the encounter.","StructureDefinition/ee-vris-encounter","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/encounter-subject-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.3159",EncounterSubjectStatus,Encounter Subject Status,"This example value set defines a set of codes that can be used to indicate the status of the subject within the encounter","StructureDefinition/ee-vris-encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.243,2.16.840.1.113883.4.642.3.248,2.16.840.1.113883.4.642.2.137",EncounterType,Encounter Type,"This example value set defines a set of codes that can be used to indicate the type of encounter: a specific code indicating type of service provided.","StructureDefinition/ee-vris-encounter","THO"
http://hl7.org/fhir/ValueSet/episode-of-care-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.664,2.16.840.1.113883.4.642.2.346,2.16.840.1.113883.4.642.3.648",EpisodeOfCareStatus,Episode Of Care Status,"The status of the episode of care.","StructureDefinition/ee-vris-episode-of-care-pregnancy,StructureDefinition/ee-vris-episode-of-care","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/episodeofcare-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.650,2.16.840.1.113883.4.642.3.666",EpisodeOfCareType,Episode Of Care Type,"This example value set defines a set of codes that can be used to express the usage type of an EpisodeOfCare record.","StructureDefinition/ee-vris-episode-of-care-pregnancy,StructureDefinition/ee-vris-episode-of-care","THO"
http://hl7.org/fhir/ValueSet/event-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.109",EventStatus,EventStatus,"Codes identifying the lifecycle stage of an event.","StructureDefinition/ee-vris-procedure-embryo-transfer,StructureDefinition/ee-vris-procedure-oocyte-retrieval,StructureDefinition/ee-vris-procedure-destruction,StructureDefinition/ee-vris-procedure-fertilization,StructureDefinition/ee-vris-procedure-donation,StructureDefinition/ee-vris-procedure-insemination,StructureDefinition/ee-vris-procedure-cryopreservation,StructureDefinition/ee-vris-procedure,StructureDefinition/ee-vris-procedure-pgt","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/ex-benefitcategory,5.0.0,draft,"2.16.840.1.113883.4.642.3.1174",BenefitCategoryCodes,Benefit Category Codes,"This value set includes examples of Benefit Category codes.","StructureDefinition/ee-vris-coverage","THO"
